-83.75330353,42.28900146,3
-83.7531662,42.28900909,3
-83.75305939,42.28900909,3
-83.75295258,42.28900909,2
-83.75285339,42.28900909,2
-83.7527771,42.28900909,2
-83.75272369,42.28900909,2
-83.75270081,42.28902054,2
-83.75266266,42.28902054,2
-83.75260162,42.28902054,2
-83.75253296,42.28900909,2
-83.75243378,42.28902054,2
-83.75231934,42.28902054,3
-83.75219727,42.28902054,3
-83.75206757,42.28902054,3
-83.75193787,42.28902054,3
-83.75179291,42.28902817,3
-83.75164795,42.28902817,3
-83.75150299,42.28902054,3
-83.75135803,42.28902054,3
-83.75121307,42.28903961,3
-83.75106812,42.28903961,3
-83.75092316,42.28903961,3
-83.75076294,42.28903961,3
-83.75060272,42.28905106,3
-83.7504425,42.28905106,3
-83.75029755,42.28905869,3
-83.75013733,42.28905106,3
-83.74997711,42.28903961,3
-83.74981689,42.28900909,3
-83.74967194,42.28897858,3
-83.74951935,42.2889595,3
-83.74936676,42.28892899,3
-83.74923706,42.28889847,3
-83.74909973,42.28887177,3
-83.7489624,42.28884125,3
-83.74881744,42.28881073,3
-83.74867249,42.28876877,3
-83.7485199,42.28873825,3
-83.74836731,42.28871155,3
-83.74825287,42.28868103,3
-83.74812317,42.28865814,3
-83.74801636,42.28863907,2
-83.74793243,42.28862,2
-83.74786377,42.28860092,2
-83.74781799,42.28858948,2
-83.74778748,42.28858948,2
-83.74777222,42.28858948,2
-83.74775696,42.28858185,2
-83.74775696,42.28858185,1
-83.74775696,42.28858185,2
-83.74775696,42.28858185,1
-83.74775696,42.28858185,2
-83.74775696,42.28858185,1
-83.74775696,42.28858185,2
-83.74775696,42.28858185,1
-83.74775696,42.28858185,1
-83.74775696,42.28858185,1
-83.74775696,42.28858185,1
-83.74775696,42.28858185,1
-83.74774933,42.28858185,1
-83.74774933,42.28858185,1
-83.74774933,42.28858185,1
-83.74774933,42.28858185,1
-83.7477417,42.28858185,2
-83.74772644,42.2885704,2
-83.74772644,42.2885704,2
-83.74771881,42.2885704,2
-83.74771881,42.2885704,2
-83.74770355,42.2885704,2
-83.74770355,42.28855896,2
-83.74770355,42.28855896,2
-83.74768066,42.28855896,2
-83.74765778,42.28855896,2
-83.74762726,42.28855896,2
-83.74759674,42.28855133,2
-83.74754333,42.28853989,2
-83.7474823,42.28853989,2
-83.74742889,42.28852844,2
-83.74738312,42.28855133,2
-83.74733734,42.28858948,2
-83.74732208,42.28863144,2
-83.74730682,42.28868103,2
-83.74729919,42.28873062,2
-83.74727631,42.28878021,2
-83.74727631,42.28881073,2
-83.74727631,42.28881836,2
-83.74727631,42.2888298,2
-83.74727631,42.2888298,2
-83.74727631,42.2888298,2
-83.74727631,42.2888298,2
-83.74727631,42.2888298,2
-83.74727631,42.2888298,2
-83.74726868,42.28886032,2
-83.74725342,42.28889084,2
-83.74723816,42.28895187,2
-83.7472229,42.28902054,2
-83.74719238,42.28910065,3
-83.74716187,42.28919983,3
-83.74713135,42.28929901,3
-83.74710083,42.28942108,3
-83.74706268,42.28953934,4
-83.74703979,42.28966904,4
-83.74701691,42.28979874,4
-83.74700928,42.28993988,4
-83.74700928,42.29008102,4
-83.74701691,42.2902298,4
-83.74703979,42.29037857,4
-83.74706268,42.29053116,4
-83.74706268,42.29069138,4
-83.74707031,42.29085159,4
-83.74707794,42.29101181,5
-83.7470932,42.29117966,5
-83.74710846,42.29135132,5
-83.74712372,42.29151917,5
-83.74713135,42.29169083,5
-83.74714661,42.29185104,5
-83.74714661,42.29201889,5
-83.74716949,42.29219055,5
-83.74717712,42.2923584,5
-83.74716187,42.2925415,5
-83.74714661,42.29270935,5
-83.74712372,42.29288864,5
-83.7470932,42.29307175,5
-83.74706268,42.29323959,5
-83.74701691,42.29341888,5
-83.74698639,42.29360962,5
-83.7469635,42.29378891,5
-83.74693298,42.29397964,5
-83.74690247,42.29415894,5
-83.74687195,42.29434967,5
-83.74684906,42.29452896,5
-83.74681854,42.29470062,5
-83.74678802,42.29487991,5
-83.74675751,42.2950592,5
-83.74672699,42.29523849,5
-83.74669647,42.29541016,5
-83.74667358,42.29558945,5
-83.74664307,42.29576111,5
-83.74661255,42.2959404,5
-83.74658203,42.29611969,5
-83.74655151,42.29629898,5
-83.746521,42.29647064,5
-83.74649048,42.29663849,5
-83.74646759,42.29681015,5
-83.74643707,42.29698944,5
-83.74640656,42.29716873,5
-83.74639893,42.29734039,5
-83.74638367,42.29750824,5
-83.74638367,42.2976799,5
-83.74638367,42.29784012,5
-83.74638367,42.29801178,5
-83.74639893,42.29816818,5
-83.74640656,42.2983284,5
-83.74643707,42.29848862,5
-83.74648285,42.29864883,5
-83.74652863,42.29880905,5
-83.74659729,42.29896927,5
-83.74667358,42.29912949,5
-83.74674225,42.2992897,5
-83.74680328,42.29946136,5
-83.74685669,42.29962921,5
-83.74688721,42.29980087,5
-83.74688721,42.29996109,5
-83.74688721,42.30014038,5
-83.74685669,42.30030823,5
-83.74680328,42.30047989,5
-83.74674225,42.30065155,5
-83.74665833,42.3008194,5
-83.74655151,42.30099106,5
-83.74642944,42.30117035,6
-83.74629974,42.30136108,6
-83.74617767,42.30155945,6
-83.74604797,42.30175018,6
-83.74591827,42.30195999,6
-83.74578094,42.30215836,6
-83.74564362,42.30236816,6
-83.7454834,42.30258942,6
-83.74533081,42.30281067,6
-83.74517822,42.30302811,6
-83.74503326,42.3032608,6
-83.74488831,42.30350113,6
-83.74474335,42.30374146,6
-83.74459076,42.30397034,6
-83.74445343,42.30421829,6
-83.74429321,42.30445862,6
-83.74414825,42.30469894,6
-83.74401093,42.30495071,6
-83.74388885,42.30521011,6
-83.74378204,42.30546188,6
-83.74369049,42.30572128,6
-83.74362183,42.30598068,6
-83.74356842,42.30625916,6
-83.7435379,42.30651855,6
-83.74352264,42.3067894,6
-83.74352264,42.30706024,6
-83.74352264,42.30733109,6
-83.74353027,42.30760956,6
-83.7435379,42.30786896,6
-83.74355316,42.3081398,6
-83.74355316,42.3083992,6
-83.7435379,42.30867004,6
-83.74352264,42.30894089,6
-83.74346924,42.30920029,6
-83.7434082,42.30947113,6
-83.74331665,42.30973053,6
-83.74323273,42.30998993,6
-83.74310303,42.3102417,6
-83.74297333,42.3105011,6
-83.74282837,42.31074905,6
-83.74268341,42.31100082,6
-83.74253082,42.31124878,6
-83.74237823,42.31150055,6
-83.74223328,42.3117485,6
-83.74208069,42.31200027,6
-83.74194336,42.3122406,6
-83.74179077,42.31248856,6
-83.74165344,42.31274033,6
-83.74150085,42.31298065,6
-83.74136353,42.31324005,6
-83.74121857,42.31348038,6
-83.74108887,42.31373978,6
-83.74095917,42.31399155,6
-83.74082947,42.31425095,6
-83.74069214,42.3144989,6
-83.74054718,42.3147583,6
-83.74040985,42.31502151,6
-83.74025726,42.31528091,6
-83.7401123,42.31555176,6
-83.73996735,42.31579971,6
-83.73983002,42.31605911,6
-83.73969269,42.31631088,6
-83.73957062,42.31657028,6
-83.73947144,42.31682968,6
-83.73940277,42.31708908,6
-83.73931885,42.31735992,6
-83.73925781,42.31763077,6
-83.73921967,42.31789017,6
-83.73918915,42.31816864,6
-83.73918152,42.31843948,6
-83.73918915,42.31872177,6
-83.73921204,42.3189888,6
-83.73925018,42.31925964,6
-83.73930359,42.31953812,6
-83.73937225,42.31980896,6
-83.73946381,42.32006836,6
-83.73956299,42.32033157,6
-83.7396698,42.32057953,6
-83.7397995,42.3208313,6
-83.73993683,42.32107925,6
-83.74009705,42.32131958,6
-83.74025726,42.32157135,6
-83.74040985,42.32181931,6
-83.74057007,42.32207108,6
-83.74073029,42.32233047,6
-83.7408905,42.32257843,6
-83.74105835,42.3228302,6
-83.74121094,42.3230896,6
-83.74134827,42.323349,6
-83.74147034,42.32361984,6
-83.74157715,42.32387924,6
-83.74167633,42.32413864,6
-83.74176788,42.32440948,6
-83.74183655,42.32468033,6
-83.74191284,42.3249588,6
-83.74196625,42.32524109,6
-83.74202728,42.32551956,6
-83.74208832,42.32579041,6
-83.74214172,42.32608032,6
-83.74220276,42.3263588,6
-83.74224091,42.32664108,6
-83.74227905,42.326931,6
-83.74233246,42.32722092,6
-83.74239349,42.32749939,6
-83.74243927,42.32778931,6
-83.74249268,42.32807922,6
-83.74255371,42.32836914,6
-83.74259949,42.32865143,6
-83.74265289,42.32894135,6
-83.7427063,42.32921982,6
-83.7427597,42.32950974,6
-83.74282074,42.32979965,6
-83.74286652,42.33007813,6
-83.74292755,42.33036041,6
-83.74298096,42.33063889,6
-83.74304199,42.33092117,6
-83.74310303,42.33119965,6
-83.74315643,42.33148956,6
-83.74320984,42.33177185,6
-83.74326324,42.3320694,6
-83.74331665,42.33235931,6
-83.74337769,42.33266068,6
-83.74343872,42.33295822,6
-83.74349976,42.33325958,6
-83.74356079,42.33356094,6
-83.74360657,42.33386993,6
-83.74368286,42.33419037,6
-83.74373627,42.33449936,6
-83.7437973,42.33481979,6
-83.7438736,42.33512878,6
-83.743927,42.33544159,6
-83.74398804,42.33575058,6
-83.74404144,42.33604813,6
-83.74408722,42.33634949,6
-83.74414825,42.3366394,6
-83.74420929,42.33692932,6
-83.74427032,42.33723068,6
