-83.7068634,42.31521988,2
-83.70506287,42.29627991,3
-83.70503998,42.29616928,3
-83.70501709,42.2960701,3
-83.70498657,42.29597092,3
-83.70497131,42.29589081,3
-83.70496368,42.29579926,3
-83.70493317,42.29570007,3
-83.70491028,42.29560089,3
-83.70488739,42.29547882,4
-83.70487213,42.29536057,4
-83.70484924,42.29523849,4
-83.70482635,42.29510117,4
-83.70481873,42.29496002,4
-83.70481873,42.29481888,4
-83.70482635,42.2946701,4
-83.70482635,42.29452896,4
-83.70485687,42.29436874,4
-83.70490265,42.29421997,4
-83.7049408,42.29405975,5
-83.70498657,42.29391098,5
-83.70506287,42.29375076,5
-83.70514679,42.29359055,5
-83.70523071,42.29344177,4
-83.70530701,42.29330063,4
-83.7053833,42.29314041,4
-83.70543671,42.29299164,5
-83.70546722,42.29283142,5
-83.70549774,42.2926712,5
-83.70549774,42.29249954,5
-83.70546722,42.2923317,5
-83.70543671,42.29217148,5
-83.70539093,42.29199982,5
-83.7053299,42.2918396,5
-83.70523834,42.29169083,5
-83.70513153,42.29153824,5
-83.70501709,42.29140091,5
-83.70491028,42.29124832,5
-83.70480347,42.29109955,5
-83.70469666,42.29093933,5
-83.70461273,42.29077911,5
-83.70452881,42.2906189,5
-83.70445251,42.29045105,5
-83.70437622,42.29027939,5
-83.70432281,42.29011154,5
-83.70426941,42.28993988,5
-83.70422363,42.28976059,5
-83.7041626,42.28958893,5
-83.70410919,42.28940964,5
-83.70406342,42.28923035,5
-83.70401001,42.28905106,5
-83.7039566,42.28887177,5
-83.70391083,42.2887001,5
-83.70385742,42.28852081,5
-83.70381165,42.28834915,5
-83.70375824,42.2881813,5
-83.7036972,42.28800964,5
-83.70365906,42.28783035,5
-83.70361328,42.28765869,5
-83.70355988,42.28749084,5
-83.70350647,42.28731918,5
-83.70346832,42.28715134,5
-83.70340729,42.28697968,5
-83.70334625,42.28680038,5
-83.70329285,42.28664017,5
-83.70320892,42.28646851,5
-83.70311737,42.28630829,5
-83.70301819,42.28615189,5
-83.70291138,42.28599167,5
-83.70279694,42.28583145,5
-83.70269012,42.28565979,5
-83.70258331,42.28549957,5
-83.70246887,42.28533936,5
-83.70236206,42.28517151,5
-83.70224762,42.28499985,5
-83.70213318,42.28483963,5
-83.70201874,42.28467178,5
